J0248+4230_500_200_512_2.28dec2k20.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59211.463271728622
J0248+4230_500_200_512_2.28jun2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59392.956653865898
J0248+4230_500_200_512_2.28jun2k21.raw0.new_freq_PSR_0248+4230.pfd                    59392.956653865898
J0248+4230_500_200_512_2.28jun2k21.raw0_PSR_0248+4230.pfd                    59392.956653865898
J0248+4230_500_200_512_2.28nov2k20.raw0.new_dm_PSR_0248+4230.pfd                    59181.539296527822
J0248+4230_500_200_512_2.28nov2k20.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59181.539296527822
J0248+4230_500_200_512_2.28nov2k20.raw0.new_freq_PSR_0248+4230.pfd                    59181.539296527822
J0248+4230_500_200_512_2.28nov2k20.raw0_PSR_0248+4230.pfd                    59181.539296527822
J0248+4230_500_200_512_2.29nov2k21_PSR_0248+4230.pfd                    59547.522502041124
J0248+4230_500_200_512_2.29nov2k21.raw0.new_freq_PSR_0248+4230.pfd                    59547.522502041124
J0248+4230_500_200_512_2.29oct2k20.raw0.new_dm_PSR_0248+4230.pfd                    59151.666485099347
J0248+4230_500_200_512_2.29oct2k20.raw0.new_freq_PSR_0248+4230.pfd                    59151.666485099347
J0248+4230_500_200_512_2.29oct2k20.raw0_PSR_0248+4230.pfd                    59151.666485099347
J0248+4230_500_200_512_2.30oct2022.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59882.588946956326
J0248+4230_500_200_512_2.30oct2022.raw0_PSR_0248+4230.pfd                    59882.588946956326
J0248+4230_500_200_512_2.30Oct2k22.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59882.588946956326
J0248+4230_500_200_512_2.31may2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59365.033139233805
J0248+4230_500_200_512_2.31oct2k21.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59518.597630749602
J0248+4230_500_200_512_2.3aug2k21.raw0.new_freq.128_PSR_0248+4230.pfd                    59428.885139694728
J0248+4230_500_200_512_2.3aug2k21.raw0.new_freq.gptool_PSR_0248+4230.pfd                    59428.885139694728
J0248+4230_500_200_512_2.3aug2k21.raw0.new_freq_PSR_0248+4230.pfd                    59428.885139694728
J0248+4230_500_200_512_2.3jan2k22.raw0.new_freq_PSR_0248+4230.pfd                    59582.439694333123
J0248+4230_500_200_512_2.6Jun2023.raw0.new_freq.gptool_PSR_0248+4230.pfd                    60100.991091105716
